partnerCode,year,hs_code,value,ctry_total_value,ctry_hs_share,cmdCode_clean,hs_desc,cluster_name
792,2022,6204,66.117,9364882.272,7.060099431007562e-06,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
792,2022,6205,156.519,9364882.272,1.6713397505057286e-05,6205,Men's or boys' shirts,Low-growth / niche goods
792,2022,6206,31.395,9364882.272,3.3524180110483292e-06,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
792,2022,6207,49.0,9364882.272,5.232313506652911e-06,6207,"Men's or boys' singlets, underpants and similar articles",Low-growth / niche goods
792,2022,6208,50.0,9364882.272,5.33909541495195e-06,6208,"Women's or girls' singlets, slips and similar articles",Apparel growth / volatile
792,2022,6211,301.692,9364882.272,3.221524747855368e-05,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
792,2022,6212,3.0,9364882.272,3.20345724897117e-07,6212,"Brassieres, girdles, corsets and similar articles",Apparel growth / volatile
792,2022,6214,4.0,9364882.272,4.27127633196156e-07,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
792,2022,6216,676.0,9364882.272,7.218457001015037e-05,6216,"Gloves, mittens and mitts",Apparel growth / volatile
792,2022,6217,1056.3,9364882.272,0.0001127937297362749,6217,Other made up clothing accessories,High-value expansion goods
792,2022,8517,14699.15,9364882.272,0.0015696032873738191,8517,Telephone sets and communication apparatus,High-value expansion goods
792,2022,8523,11800.955,9364882.272,0.0012601284946510858,8523,Storage media and recording media,High-value expansion goods
792,2022,8525,23817.35,9364882.272,0.0025432620836261166,8525,Transmission apparatus for radio or television,High-value expansion goods
792,2022,8526,77291.719,9364882.272,0.00825335725053309,8526,Radar and radio navigational apparatus,High-value expansion goods
792,2022,8527,8.019,9364882.272,8.562841226499938e-07,8527,Radio-broadcast receivers,Low-growth / niche goods
792,2022,8528,18934.622,9364882.272,0.0020218750700809664,8528,"Monitors, projectors and television receivers",High-value expansion goods
792,2022,8536,1043138.287,9364882.272,0.11138829690565062,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
792,2022,8543,58604.318,9364882.272,0.00625788091060372,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
792,2022,8544,4114188.986,9364882.272,0.43932095102796825,8544,"Insulated wire, cable and conductors",High-value expansion goods
792,2023,1901,10074.51,8580484.844,0.0011741189668372544,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
792,2023,1902,28409.74,8580484.844,0.0033109714097176953,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
792,2023,1905,28057.1,8580484.844,0.0032698734990038746,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
792,2023,2101,147974.0,8580484.844,0.01724541243184789,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
792,2023,2103,33159.14,8580484.844,0.003864483255067678,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
792,2023,2104,1048.0,8580484.844,0.00012213762031557291,2104,"Soups, broths and preparations therefor",High-value expansion goods
792,2023,2106,911569.3,8580484.844,0.10623750482321812,2106,Food preparations not elsewhere specified,High-value expansion goods
792,2023,3004,23796.766,8580484.844,0.0027733591321054724,3004,Medicaments in measured doses or retail sale,High-value expansion goods
792,2023,3005,128722.05,8580484.844,0.015001722203379956,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
792,2023,3006,134675.33,8580484.844,0.01569553847463214,3006,Pharmaceutical goods,Postal-friendly core goods
792,2023,3304,1168676.159,8580484.844,0.13620164597309553,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
792,2023,3305,123760.89,8580484.844,0.014423531099940254,3305,Hair preparations,Postal-friendly core goods
792,2023,3306,52424.816,8580484.844,0.006109773160039859,3306,Oral or dental hygiene preparations,High-value expansion goods
792,2023,3307,181814.123,8580484.844,0.021189259850174495,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
792,2023,3923,346441.527,8580484.844,0.04037551878461193,3923,Plastic packing and conveyance articles,Postal-friendly core goods
792,2023,3924,174173.18,8580484.844,0.020298757374041927,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
792,2023,3926,1297507.987,8580484.844,0.15121616209220354,3926,Other articles of plastics,Postal-friendly core goods
792,2023,4901,34265.74,8580484.844,0.003993450326290209,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
792,2023,4902,571.898,8580484.844,6.665101219774383e-05,4902,"Newspapers, journals and periodicals",High-value expansion goods
792,2023,4909,67.653,8580484.844,7.884519491612075e-06,4909,Printed postcards and greeting cards,High-value expansion goods
792,2023,4911,5745.815,8580484.844,0.000669637567627408,4911,Other printed matter,High-value expansion goods
792,2023,6101,19957.8,8580484.844,0.00232595247970815,6101,"Men's or boys' overcoats, knitted or crocheted",Apparel growth / volatile
792,2023,6103,3.0,8580484.844,3.4963059250641105e-07,6103,"Men's or boys' suits and ensembles, knitted or crocheted",Apparel growth / volatile
792,2023,6104,1214.926,8580484.844,0.00014159176574381462,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
792,2023,6105,6.37,8580484.844,7.423822914219461e-07,6105,"Men's or boys' shirts, knitted or crocheted",Apparel growth / volatile
792,2023,6106,1.939,8580484.844,2.25977906289977e-07,6106,"Women's or girls' blouses and shirts, knitted or crocheted",Apparel growth / volatile
792,2023,6108,32588.65,8580484.844,0.0037979963361613506,6108,"Women's or girls' slips, panties, nightdresses and similar articles",Apparel growth / volatile
792,2023,6109,2490.121,8580484.844,0.0002902074935475523,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
792,2023,6110,6969.052,8580484.844,0.0008121979266559963,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
792,2023,6112,1250.9,8580484.844,0.00014578430272208987,6112,"Track suits, ski suits and swimwear, knitted or crocheted",Apparel growth / volatile
792,2023,6114,6140.06,8580484.844,0.0007155842719416381,6114,"Other garments, knitted or crocheted",Apparel growth / volatile
792,2023,6115,134.097,8580484.844,1.5628137854444067e-05,6115,"Pantyhose, socks and other hosiery",High-value expansion goods
792,2023,6116,59055.46,8580484.844,0.006882531823512885,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
792,2023,6117,173.4,8580484.844,2.0208648246870557e-05,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
792,2023,6201,1116.0,8580484.844,0.0001300625804123849,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
792,2023,6202,17244.826,8580484.844,0.002009772910683321,6202,Women's or girls' overcoats and similar coats,Apparel growth / volatile
792,2023,6203,1158.19,8580484.844,0.0001349795519783334,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
792,2023,6204,12338.79,8580484.844,0.0014380061528373933,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
792,2023,6205,251.557,8580484.844,2.9317340986378413e-05,6205,Men's or boys' shirts,Low-growth / niche goods
792,2023,6206,4.541,8580484.844,5.292241735238709e-07,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
792,2023,6207,0.4,8580484.844,4.661741233418814e-08,6207,"Men's or boys' singlets, underpants and similar articles",Low-growth / niche goods
792,2023,6208,5068.05,8580484.844,0.0005906484414507055,6208,"Women's or girls' singlets, slips and similar articles",Apparel growth / volatile
792,2023,6210,11032.5,8580484.844,0.0012857665039423265,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
792,2023,6211,3211.841,8580484.844,0.0003743192906221279,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
792,2023,6212,2766.702,8580484.844,0.0003224412198495575,6212,"Brassieres, girdles, corsets and similar articles",Apparel growth / volatile
792,2023,6214,0.85,8580484.844,9.90620012101498e-08,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
792,2023,6215,0.467,8580484.844,5.4425828900164656e-08,6215,"Ties, bow ties and cravats",Apparel growth / volatile
792,2023,6216,980.0,8580484.844,0.00011421266021876094,6216,"Gloves, mittens and mitts",Apparel growth / volatile
792,2023,6217,1146.9,8580484.844,0.00013366377551520095,6217,Other made up clothing accessories,High-value expansion goods
792,2023,8517,24948.67,8580484.844,0.002907606091448974,8517,Telephone sets and communication apparatus,High-value expansion goods
792,2023,8523,13258.347,8580484.844,0.0015451745724218656,8523,Storage media and recording media,High-value expansion goods
792,2023,8525,22494.83,8580484.844,0.0026216269137436634,8525,Transmission apparatus for radio or television,High-value expansion goods
792,2023,8526,25708.907,8580484.844,0.002996206795700739,8526,Radar and radio navigational apparatus,High-value expansion goods
792,2023,8527,130.4,8580484.844,1.5197276420945334e-05,8527,Radio-broadcast receivers,Low-growth / niche goods
792,2023,8528,44363.52,8580484.844,0.005170281261090005,8528,"Monitors, projectors and television receivers",High-value expansion goods
792,2023,8536,1139184.91,8580484.844,0.1327646316858875,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
792,2023,8543,72467.469,8580484.844,0.00844561470796999,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
792,2023,8544,2218684.678,8580484.844,0.2585733461846786,8544,"Insulated wire, cable and conductors",High-value expansion goods
792,2024,1901,9647.99,9781782.063000001,0.0009863223222375732,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
792,2024,1902,50302.12,9781782.063000001,0.005142429025307144,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
792,2024,1904,2.1,9781782.063000001,2.1468480758156918e-07,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
792,2024,1905,30405.4,9781782.063000001,0.0031083702135431637,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
792,2024,2101,246089.2,9781782.063000001,0.02515791073804871,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
792,2024,2103,83804.55,9781782.063000001,0.008567411281528568,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
792,2024,2104,2157.0,9781782.063000001,0.0002205119666444975,2104,"Soups, broths and preparations therefor",High-value expansion goods
792,2024,2106,1013229.9,9781782.063000001,0.10358336481780599,2106,Food preparations not elsewhere specified,High-value expansion goods
792,2024,3004,30510.784,9781782.063000001,0.003119143710572771,3004,Medicaments in measured doses or retail sale,High-value expansion goods
792,2024,3005,130896.81,9781782.063000001,0.013381693556138675,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
792,2024,3006,49247.975,9781782.063000001,0.005034662874598537,3006,Pharmaceutical goods,Postal-friendly core goods
792,2024,3303,384.8,9781782.063000001,3.9338435217803726e-05,3303,Perfumes and toilet waters,Apparel growth / volatile
792,2024,3304,1410303.892,9781782.063000001,0.14417658080264673,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
792,2024,3305,113128.898,9781782.063000001,0.01156526461859284,3305,Hair preparations,Postal-friendly core goods
792,2024,3306,80315.98,9781782.063000001,0.008210771767631027,3306,Oral or dental hygiene preparations,High-value expansion goods
792,2024,3307,445052.614,9781782.063000001,0.0454981118096497,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
792,2024,3923,440327.15,9781782.063000001,0.045015023557471785,3923,Plastic packing and conveyance articles,Postal-friendly core goods
792,2024,3924,173324.049,9781782.063000001,0.017719066718487365,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
792,2024,3926,1247359.211,9781782.063000001,0.1275186058088728,3926,Other articles of plastics,Postal-friendly core goods
792,2024,4901,23901.564,9781782.063000001,0.0024434774610659813,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
792,2024,4902,406.019,9781782.063000001,4.150767185212435e-05,4902,"Newspapers, journals and periodicals",High-value expansion goods
792,2024,4909,145.193,9781782.063000001,1.4843205365328941e-05,4909,Printed postcards and greeting cards,High-value expansion goods
792,2024,4911,2806.227,9781782.063000001,0.00028688300167866864,4911,Other printed matter,High-value expansion goods
792,2024,6101,8.98,9781782.063000001,9.180331295630911e-07,6101,"Men's or boys' overcoats, knitted or crocheted",Apparel growth / volatile
792,2024,6102,0.536,9781782.063000001,5.479574136367671e-08,6102,"Women's or girls' overcoats, knitted or crocheted",Low-growth / niche goods
792,2024,6103,11.7,9781782.063000001,1.1961010708115996e-06,6103,"Men's or boys' suits and ensembles, knitted or crocheted",Apparel growth / volatile
792,2024,6104,1547.568,9781782.063000001,0.00015820920871399707,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
792,2024,6108,1482.93,9781782.063000001,0.0001516012103366364,6108,"Women's or girls' slips, panties, nightdresses and similar articles",Apparel growth / volatile
